"estimateID"	"estimator"	"studyID"	"groupID"	"sex"	"common.name"	"phylum"	"class"	"order"	"fam"	"genus"	"species"	"enrich"	"capt.gens"	"scope"	"strategy"	"n1i"	"m1i"	"sd1i"	"n2i"	"m2i"	"sd2i"	"A"	"C"	"B"	"D"	"PrintYear"	"enrich.present"	"capt.present"	"enrich.bin"	"capt.bin"
691	"LOR"	116	336	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	3	3	176	286	2006	1	1	1	1
693	"LOR"	116	337	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	32	65	156	431	2006	1	1	1	1
695	"LOR"	116	338	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	40	14	534	219	2006	1	1	1	1
697	"LOR"	116	339	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	30	12	344	288	2006	1	1	0	1
699	"LOR"	116	340	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	3	4	176	294	2006	1	1	0	1
701	"LOR"	116	341	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	32	62	156	922	2006	1	1	0	1
703	"LOR"	116	342	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	40	34	534	965	2006	1	1	0	1
706	"LOR"	117	344	"Mixed"	"Blue crab"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Portunidae"	"Callinectes"	"sapidus"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	35	29	1265	2571	2005	0	1	0	1
722	"LOR"	121	356	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	45	17	934	751	2004	0	1	0	1
724	"LOR"	121	357	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	212	197	787	801	2004	0	1	0	1
731	"LOR"	123	363	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	37	14	12	5	2004	0	0	0	0
732	"LOR"	123	363	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	27	9	22	10	2004	0	0	0	0
733	"LOR"	123	364	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	37	8	12	10	2004	0	0	0	0
734	"LOR"	123	364	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	27	3	22	15	2004	0	0	0	0
795	"LOR"	126	410	"Mixed"	"Summer flounder"	"Chordata"	"Actinopterygii"	"Pleuronectiformes"	"Paralichthyidae"	"Paralichthys"	"dentatus"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	60	13	173	109	2003	0	1	0	1
797	"LOR"	126	411	"Mixed"	"Summer flounder"	"Chordata"	"Actinopterygii"	"Pleuronectiformes"	"Paralichthyidae"	"Paralichthys"	"dentatus"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	17	6	114	208	2003	0	1	0	1
799	"LOR"	126	412	"Mixed"	"Summer flounder"	"Chordata"	"Actinopterygii"	"Pleuronectiformes"	"Paralichthyidae"	"Paralichthys"	"dentatus"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	5	5	49	584	2003	0	1	0	1
801	"LOR"	126	413	"Mixed"	"Summer flounder"	"Chordata"	"Actinopterygii"	"Pleuronectiformes"	"Paralichthyidae"	"Paralichthys"	"dentatus"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	12	4	116	617	2003	0	1	0	1
803	"LOR"	126	414	"Mixed"	"Summer flounder"	"Chordata"	"Actinopterygii"	"Pleuronectiformes"	"Paralichthyidae"	"Paralichthys"	"dentatus"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	6	7	6	5	2003	0	1	0	1
804	"LOR"	126	415	"Mixed"	"Summer flounder"	"Chordata"	"Actinopterygii"	"Pleuronectiformes"	"Paralichthyidae"	"Paralichthys"	"dentatus"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	7	1	2	8	2003	0	1	0	1
805	"LOR"	127	416	"Mixed"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	2511	19255	28	473	2003	0	0	0	0
806	"LOR"	127	417	"Mixed"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	17874	45431	144	1309	2003	0	0	0	0
807	"LOR"	127	418	"Mixed"	"Chinook salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"tshawytscha"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	9157	24265	168	1064	2003	0	0	0	0
808	"LOR"	127	419	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	1103	3987	183	759	2003	0	0	0	0
809	"LOR"	127	420	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	2933	24727	333	2932	2003	0	0	0	0
810	"LOR"	127	421	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	7074	8694	856	1219	2003	0	0	0	0
811	"LOR"	127	422	"Mixed"	"Sockeye salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"nerka"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	179	163	2	11	2003	0	0	0	0
812	"LOR"	127	423	"Mixed"	"Sockeye salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"nerka"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	255	115	3	6	2003	0	0	0	0
813	"LOR"	127	424	"Mixed"	"Sockeye salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"nerka"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	26	87	1	6	2003	0	0	0	0
814	"LOR"	128	425	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	208	379	792	2605	2003	0	1	0	1
815	"LOR"	128	425	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	208	195	792	805	2003	0	1	0	1
816	"LOR"	128	425	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	40	31	627	969	2003	0	1	0	1
817	"LOR"	128	425	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	45	39	955	1733	2003	0	1	0	1
823	"LOR"	129	426	"Male"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1.5	"Constitution"	"ISR"	NA	NA	NA	NA	NA	NA	37	132	16	166	1990	0	1	0	1
824	"LOR"	129	426	"Male"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1.5	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	51	189	2	109	1990	0	1	0	1
825	"LOR"	129	427	"Female"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1.5	"Constitution"	"ISR"	NA	NA	NA	NA	NA	NA	49	183	2	18	1990	0	1	0	1
826	"LOR"	129	427	"Female"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1.5	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	51	174	0	27	1990	0	1	0	1
827	"LOR"	129	428	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1.5	"Movement"	"ISR"	NA	NA	NA	NA	NA	NA	103	393	1	106	1990	0	1	0	1
828	"LOR"	130	429	"Mixed"	"Arctic charr"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salvelinus"	"alpinus"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	3199	4973	52	24	1993	0	0	0	0
829	"LOR"	130	430	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	1203	2700	2	0	1993	0	0	0	0
830	"LOR"	130	431	"Mixed"	"Brown trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	290	3761	3	7	1993	0	0	0	0
831	"LOR"	131	432	"Mixed"	"Arctic charr"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salvelinus"	"alpinus"	1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	639	196	361	474	1993	1	1	1	1
832	"LOR"	131	432	"Mixed"	"Arctic charr"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salvelinus"	"alpinus"	1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	273	103	727	567	1993	1	1	1	1
833	"LOR"	131	432	"Mixed"	"Arctic charr"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salvelinus"	"alpinus"	1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	193	91	807	579	1993	1	1	1	1
834	"LOR"	131	432	"Mixed"	"Arctic charr"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salvelinus"	"alpinus"	1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	84	45	916	625	1993	1	1	1	1
838	"LOR"	131	433	"Mixed"	"Arctic charr"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salvelinus"	"alpinus"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	639	328	361	392	1993	1	1	0	1
839	"LOR"	131	433	"Mixed"	"Arctic charr"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salvelinus"	"alpinus"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	273	91	727	629	1993	1	1	0	1
840	"LOR"	131	433	"Mixed"	"Arctic charr"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salvelinus"	"alpinus"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	193	89	807	631	1993	1	1	0	1
841	"LOR"	131	433	"Mixed"	"Arctic charr"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salvelinus"	"alpinus"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	84	27	916	693	1993	1	1	0	1
846	"LOR"	133	435	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	5.5	"Movement"	"ISR"	NA	NA	NA	NA	NA	NA	11	8	2	24	1995	0	1	0	2
849	"LOR"	133	436	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	5.5	"Movement"	"ISR"	NA	NA	NA	NA	NA	NA	12	6	2	3	1995	0	1	0	2
856	"LOR"	135	441	"Mixed"	"Brown trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	723	46	1337	300	1996	0	1	0	1
862	"LOR"	138	447	"Mixed"	"Chukar"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Alectoris"	"chukar"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	2	0	3	49	1999	0	1	0	1
863	"LOR"	138	448	"Mixed"	"Chukar"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Alectoris"	"chukar"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	2	5	3	69	1999	0	1	0	1
866	"LOR"	139	450	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	3	7	30	2	1998	0	0	0	0
875	"LOR"	140	455	"Mixed"	"Brown trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	386	21	755	1013	2002	0	1	0	1
876	"LOR"	141	456	"Mixed"	"Abalone"	"Mollusca"	"Gastropoda"	"Archaegastropoda"	"Haliotidae"	"Haliotis"	"asinina"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	19	14	220	842	2013	0	0	0	0
877	"LOR"	141	456	"Mixed"	"Abalone"	"Mollusca"	"Gastropoda"	"Archaegastropoda"	"Haliotidae"	"Haliotis"	"asinina"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	19	155	220	2241	2013	0	0	0	0
880	"LOR"	141	458	"Mixed"	"Abalone"	"Mollusca"	"Gastropoda"	"Archaegastropoda"	"Haliotidae"	"Haliotis"	"asinina"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	19	14	220	842	2013	0	0	0	0
881	"LOR"	141	458	"Mixed"	"Abalone"	"Mollusca"	"Gastropoda"	"Archaegastropoda"	"Haliotidae"	"Haliotis"	"asinina"	-1	-1	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	19	155	220	2241	2013	0	0	0	0
885	"LOR"	143	462	"Mixed"	"Woodchuck"	"Chordata"	"Mammalia"	"Rodentia"	"Sciuridae"	"Marmota"	"monax"	-1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	3	5	13	22	2016	0	1	0	0
896	"LOR"	146	466	"Mixed"	"Alleghany woodrat"	"Chordata"	"Mammalia"	"Rodentia"	"Cricetidae"	"Neotoma"	"magister"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	18	3	14	13	2015	1	1	0	1
897	"LOR"	146	467	"Mixed"	"Alleghany woodrat"	"Chordata"	"Mammalia"	"Rodentia"	"Cricetidae"	"Neotoma"	"magister"	1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	18	4	14	9	2015	1	1	1	1
898	"LOR"	147	468	"Mixed"	"Chukar"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Alectoris"	"chukar"	1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	7	0	73	80	1992	1	1	1	1
899	"LOR"	147	469	"Mixed"	"Chukar"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Alectoris"	"chukar"	1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	0	0	4	65	1992	1	1	1	1
900	"LOR"	147	470	"Mixed"	"Chukar"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Alectoris"	"chukar"	1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	7	6	4	5	1992	1	1	1	1
901	"LOR"	147	471	"Mixed"	"Chukar"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Alectoris"	"chukar"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	7	0	73	80	1992	1	1	0	1
902	"LOR"	147	472	"Mixed"	"Chukar"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Alectoris"	"chukar"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	0	0	4	65	1992	1	1	0	1
903	"LOR"	147	473	"Mixed"	"Chukar"	"Chordata"	"Aves"	"Galliformes"	"Phasianidae"	"Alectoris"	"chukar"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	7	0	4	11	1992	1	1	0	1
904	"LOR"	148	474	"Mixed"	"Sockeye salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"nerka"	-1	0.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	6	0	43	61	2012	0	1	0	1
905	"LOR"	148	474	"Mixed"	"Sockeye salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"nerka"	-1	0.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	0	0	49	61	2012	0	1	0	1
906	"LOR"	148	474	"Mixed"	"Sockeye salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"nerka"	-1	0.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	0	0	49	61	2012	0	1	0	1
937	"LOR"	151	479	"Mixed"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	56	13	0	0	2012	0	1	0	0
938	"LOR"	151	479	"Mixed"	"Desert tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Gopherus"	"agassizii"	-1	0	"Survival"	"ESR"	NA	NA	NA	NA	NA	NA	16	24	0	0	2012	0	1	0	0
945	"LOR"	153	485	"Mixed"	"Tazmanian devil"	"Chordata"	"Mammalia"	"Dasyuromorphia"	"Dasyuridae"	"Sarcophilus"	"harrisii"	1	0.25	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	3	5	1	8	2014	1	1	1	1
946	"LOR"	153	485	"Mixed"	"Tazmanian devil"	"Chordata"	"Mammalia"	"Dasyuromorphia"	"Dasyuridae"	"Sarcophilus"	"harrisii"	0	0.25	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	3	3	1	3	2014	1	1	0	1
948	"LOR"	153	487	"Female"	"Tazmanian devil"	"Chordata"	"Mammalia"	"Dasyuromorphia"	"Dasyuridae"	"Sarcophilus"	"harrisii"	-1	0.25	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	2	2	0	3	2014	0	1	0	1
953	"LOR"	156	492	"Mixed"	"European lobster"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Nephropidae"	"Homarus"	"gammarus"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	67	8	154	56	2007	0	1	0	1
954	"LOR"	156	492	"Mixed"	"European lobster"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Nephropidae"	"Homarus"	"gammarus"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	76	59	181	107	2007	0	1	0	1
955	"LOR"	156	492	"Mixed"	"European lobster"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Nephropidae"	"Homarus"	"gammarus"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	38	5	211	75	2007	0	1	0	1
956	"LOR"	156	492	"Mixed"	"European lobster"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Nephropidae"	"Homarus"	"gammarus"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	27	11	74	114	2007	0	1	0	1
957	"LOR"	156	492	"Mixed"	"European lobster"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Nephropidae"	"Homarus"	"gammarus"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	24	10	89	35	2007	0	1	0	1
958	"LOR"	156	492	"Mixed"	"European lobster"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Nephropidae"	"Homarus"	"gammarus"	-1	1.5	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	86	27	135	37	2007	0	1	0	1
959	"LOR"	156	492	"Mixed"	"European lobster"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Nephropidae"	"Homarus"	"gammarus"	-1	1.5	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	120	73	137	93	2007	0	1	0	1
960	"LOR"	156	492	"Mixed"	"European lobster"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Nephropidae"	"Homarus"	"gammarus"	-1	1.5	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	144	30	105	50	2007	0	1	0	1
961	"LOR"	156	492	"Mixed"	"European lobster"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Nephropidae"	"Homarus"	"gammarus"	-1	1.5	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	19	28	82	97	2007	0	1	0	1
962	"LOR"	156	492	"Mixed"	"European lobster"	"Arthropoda"	"Malacostraca"	"Decapoda"	"Nephropidae"	"Homarus"	"gammarus"	-1	1.5	"Reproduction"	"ISR"	NA	NA	NA	NA	NA	NA	63	14	50	31	2007	0	1	0	1
971	"LOR"	159	497	"Mixed"	"Ploughshare tortoise"	"Chordata"	"Reptilia"	"Testudines"	"Testudinidae"	"Geochelone"	"yniphora"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	5	0	5	0	2000	0	1	0	1
976	"LOR"	161	500	"Mixed"	"Queen conch"	"Mollusca"	"Gastropoda"	"Littorinimorpha"	"Strombidae"	"Strombus"	"gigas"	-1	0	"Reproduction"	"ESR"	NA	NA	NA	NA	NA	NA	5	0	90	37	2004	0	1	0	0
977	"LOR"	161	500	"Mixed"	"Queen conch"	"Mollusca"	"Gastropoda"	"Littorinimorpha"	"Strombidae"	"Strombus"	"gigas"	-1	0	"Reproduction"	"ESR"	NA	NA	NA	NA	NA	NA	18	0	21	6	2004	0	1	0	0
978	"LOR"	161	501	"Mixed"	"Queen conch"	"Mollusca"	"Gastropoda"	"Littorinimorpha"	"Strombidae"	"Strombus"	"gigas"	-1	0	"Reproduction"	"ESR"	NA	NA	NA	NA	NA	NA	11	0	456	106	2004	0	1	0	0
979	"LOR"	161	501	"Mixed"	"Queen conch"	"Mollusca"	"Gastropoda"	"Littorinimorpha"	"Strombidae"	"Strombus"	"gigas"	-1	0	"Reproduction"	"ESR"	NA	NA	NA	NA	NA	NA	32	0	159	34	2004	0	1	0	0
980	"LOR"	161	502	"Mixed"	"Queen conch"	"Mollusca"	"Gastropoda"	"Littorinimorpha"	"Strombidae"	"Strombus"	"gigas"	-1	0	"Reproduction"	"ESR"	NA	NA	NA	NA	NA	NA	2	0	230	20	2004	0	1	0	0
981	"LOR"	161	502	"Mixed"	"Queen conch"	"Mollusca"	"Gastropoda"	"Littorinimorpha"	"Strombidae"	"Strombus"	"gigas"	-1	0	"Reproduction"	"ESR"	NA	NA	NA	NA	NA	NA	5	0	92	9	2004	0	1	0	0
982	"LOR"	162	503	"Mixed"	"Atlantic salmon"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"salar"	-1	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	34	31	6	9	2013	0	1	0	1
985	"LOR"	163	504	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	0.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	1	33	136	297	2012	0	1	0	1
986	"LOR"	163	504	"Mixed"	"Steelhead trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Oncorhynchus"	"mykiss"	-1	0.5	"Movement"	"ISR"	NA	NA	NA	NA	NA	NA	11	158	40	84	2012	0	1	0	1
990	"LOR"	164	505	"Mixed"	"Brown trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	19	11	1	9	2012	1	1	0	1
991	"LOR"	164	505	"Mixed"	"Brown trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	18	10	2	10	2012	1	1	0	1
992	"LOR"	164	505	"Mixed"	"Brown trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	17	5	3	15	2012	1	1	0	1
995	"LOR"	164	506	"Mixed"	"Brown trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	16	12	4	8	2012	1	1	0	1
996	"LOR"	164	506	"Mixed"	"Brown trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	16	9	4	11	2012	1	1	0	1
997	"LOR"	164	506	"Mixed"	"Brown trout"	"Chordata"	"Actinopterygii"	"Salmoniformes"	"Salmonidae"	"Salmo"	"trutta"	0	1.5	"Survival"	"ISR"	NA	NA	NA	NA	NA	NA	15	7	5	13	2012	1	1	0	1
